연도,시도,구분,교과명,지원자,응시자,합격자
2014,충남,중등,전기·전자·통신,19,16,5
2014,충남,중등,기계·금속,1,1,1
2014,충남,중등,상업정보,18,16,10
2014,충남,중등,미용,15,14,2
2014,충남,중등,보건(기타),43,39,8
2014,충남,중등,사서(기타),6,5,1
2014,충남,중등,영양(기타),33,32,5
2014,전북,중등,국어,874,874,31
2014,전북,중등,수학,842,842,26
2014,전북,중등,공통과학,35,35,1
2014,전북,중등,물리,74,74,6
2014,전북,중등,화학,88,88,6
2014,전북,중등,생물,109,109,6
2014,전북,중등,지구과학,62,62,9
2014,전북,중등,일반사회,163,163,5
2014,전북,중등,역사,218,218,9
2014,전북,중등,지리,79,79,6
2014,전북,중등,상담,22,22,5
2014,전북,중등,체육,208,208,11
2014,전북,중등,음악,150,150,5
2014,전북,중등,미술,127,127,4
2014,전북,중등,영어,773,773,16
2014,전북,중등,기술,25,25,10
2014,전북,중등,가정,117,117,9
2014,전북,중등,농공,5,5,2
2014,전북,중등,식품가공,3,3,1
2014,전북,중등,기계·금속,40,40,10
2014,전북,중등,건설,7,7,2
2014,전북,중등,조리,3,3,2
2014,전북,중등,보건(기타),141,141,5
2014,전북,중등,사서(기타),17,17,2
2014,전북,중등,영양(기타),11,11,1
2014,전남,중등,국어,421,393,32
2014,전남,중등,수학,357,341,33
2014,전남,중등,물리,112,102,18
2014,전남,중등,생물,115,106,18
2014,전남,중등,지구과학,56,49,12
2014,전남,중등,역사,243,229,25
2014,전남,중등,상담,35,32,10
2014,전남,중등,체육,149,133,21
2014,전남,중등,영어,356,334,35
2014,전남,중등,기술,49,44,20
2014,전남,중등,가정,73,67,15
2014,전남,중등,농공,19,15,7
2014,전남,중등,식품가공,24,23,7
2014,전남,중등,전기·전자·통신,57,52,15
2014,전남,중등,건설,34,32,9
2014,전남,중등,상업정보,44,38,15
2014,전남,중등,미용,19,18,5
2014,전남,중등,중등(특수교사),61,53,7
2014,전남,중등,보건(기타),95,89,18
2014,전남,중등,사서(기타),29,24,5
2014,경북,중등,국어,621,587,43
2014,경북,중등,수학,321,299,38
2014,경북,중등,물리,92,87,18
2014,경북,중등,화학,90,85,12
2014,경북,중등,생물,86,73,8
2014,경북,중등,지구과학,38,35,12
2014,경북,중등,일반사회,167,152,16
2014,경북,중등,역사,351,322,25
2014,경북,중등,지리,91,84,7
2014,경북,중등,도덕·윤리,64,59,10
2014,경북,중등,체육,213,204,33
2014,경북,중등,음악,84,78,14
2014,경북,중등,미술,79,73,5
2014,경북,중등,한문,108,99,13
2014,경북,중등,영어,280,259,37
2014,경북,중등,중국어,17,16,2
2014,경북,중등,기술,37,35,16
2014,경북,중등,가정,77,72,13
2014,경북,중등,농공,2,2,1
2014,경북,중등,전기·전자·통신,67,59,17
2014,경북,중등,기계·금속,33,30,9
2014,경북,중등,건설,11,9,2
2014,경북,중등,국어(특수교사),5,3,1
2014,경북,중등,수학(특수교사),1,0,0
2014,경북,중등,화학(특수교사),1,1,0
2014,경북,중등,일반사회(특수교사),1,0,0
2014,경북,중등,역사(특수교사),4,1,1
2014,경북,중등,도덕·윤리(특수교사),1,1,0
2014,경북,중등,체육(특수교사),6,4,1
2014,경북,중등,한문(특수교사),2,1,0
2014,경북,중등,영어(특수교사),1,1,0
2014,경북,중등,전기·전자·통신(특수교사),1,1,0
2014,경북,중등,중등(특수교사),114,98,12
2014,경북,중등,보건(기타),54,50,8
2014,경북,중등,전문상담(기타),42,37,12
2014,경북,중등,영양(기타),23,16,3
2014,경남,중등,국어,367,339,20
2014,경남,중등,수학,304,271,26
2014,경남,중등,물리,45,39,8
2014,경남,중등,화학,97,88,10
2014,경남,중등,생물,106,95,10
2014,경남,중등,지구과학,23,22,8
2014,경남,중등,일반사회,58,49,5
2014,경남,중등,역사,109,97,6
2014,경남,중등,지리,75,62,5
2014,경남,중등,도덕·윤리,65,58,5
2014,경남,중등,체육,131,118,20
2014,경남,중등,음악,167,153,20
2014,경남,중등,미술,169,155,13
2014,경남,중등,영어,597,563,55
2014,경남,중등,중국어,63,57,8
2014,경남,중등,가정,24,16,3
2014,경남,중등,전기·전자·통신,22,20,5
2014,경남,중등,기계·금속,20,17,7
2014,경남,중등,중등(특수교사),211,172,14
2014,경남,중등,보건(기타),105,91,17
2014,경남,중등,전문상담(기타),34,28,7
2014,경남,중등,사서(기타),20,17,3
2014,경남,중등,영양(기타),63,54,9
2014,제주,중등,국어,153,147,13
2014,제주,중등,수학,77,74,15
2014,제주,중등,생물,32,31,4
2014,제주,중등,지구과학,11,11,3
2014,제주,중등,일반사회,39,35,4
2014,제주,중등,역사,36,32,3
2014,제주,중등,상담,3,2,1
2014,제주,중등,체육,59,56,7
2014,제주,중등,음악,45,41,7
2014,제주,중등,미술,40,33,4
2014,제주,중등,한문,23,23,3
2014,제주,중등,영어,114,104,13
2014,제주,중등,중국어,22,21,3
